,household_id,id,name,sex,age,occupation,father,mother,paternal_grandfather,maternal_grandfather,spouse,siblings,children,relation_to_declarant,role,owner
0,11-Ar-l,11-Ar-l-d1,Harthotes,male,55,public farmer and priest of Tothoes,Marres,11-Ar-l-FM2,,,,[],['11-Ar-l-FM1'],self,family member,
1,11-Ar-l,11-Ar-l-FM1,Harpatothoes,male,9,,11-Ar-l-d1,Taanchoriphis,,,,[],[],son,family member,
2,11-Ar-l,11-Ar-l-FM2,Esersythis,female,70,,Pasion,,,,,[],['11-Ar-l-d1'],mother,family member,
3,19?-Ox-1,19?-Ox-1-d1,Horion,male,,priest of Isis,Petosiris,,,,,[],[],self,family member,
4,19?-Ox-1,19?-Ox-1-FM1,NN,male,,,Sintheos,,,,,[],[],,family member,
5,33-Ar-l,33-Ar-l-d1,Zosimos,male,age lost,,Alex,Aphrod[,,,,"['33-Ar-l-FM2', '33-Ar-l-FM3', '33-Ar-l-FM4']",['33-Ar-l-FM1'],self,family member,
6,33-Ar-l,33-Ar-l-d2,Alexandros,male,age lost,,Alex,Aphrodf,,,,"['33-Ar-l-FM2', '33-Ar-l-FM3', '33-Ar-l-FM4']",['33-Ar-l-FM1'],self,family member,
7,33-Ar-l,33-Ar-l-FM1,Alexandros,male,age lost,,33-Ar-l-d2,,,,,[],[],son,family member,
8,33-Ar-l,33-Ar-l-FM2,Isidoros,male,age lost,,Alex,Aphrod[,,,,"['33-Ar-l-d1', '33-Ar-l-d2']",[],,family member,
9,33-Ar-l,33-Ar-l-FM3,Mystharion,male,age lost,,Alex,Aphrodf,,,,"['33-Ar-l-d1', '33-Ar-l-d2']",[],,family member,
10,33-Ar-l,33-Ar-l-FM4,Philoumenos,male,age lost,,Alex,,,,,"['33-Ar-l-d1', '33-Ar-l-d2']",[],,family member,
11,33-Ar-l,33-Ar-l-NK1,B[ ],male,age lost,,Aphrodisios,Sarapias,,,,[],[],,free non-kin,
12,33-Ar-l,33-Ar-l-NK2,NN (Aphrodisios?),male,25,,Aphrodisios,Thermion,,,,[],[],,free non-kin,
13,33-Ar-l,33-Ar-l-NK3,NN (Sarapion,male,age lost,,Aphrodisios,Thermion,,,,[],[],,free non-kin,
14,33-Ar-l,33-Ar-l-NK4,Sarapion,male,18,,Aphrodisios,Thermion,,,,[],[],,free non-kin,
15,33-Ar-l,33-Ar-l-NK5,NN,male or female,18,,Aphrodisios,Thermion,,,,[],[],,free non-kin,
16,33-Ar-l,33-Ar-l-NK6,Herakl[,male or female,age lost,,Aphrodisios,Thermion,,,,[],[],,free non-kin,
17,33-Ar-l,33-Ar-l-NK7,NN,female,age lost,,,,,,,[],[],,free non-kin,
18,33-Ar-l,33-Ar-l-NK8,NN,female,age lost,,,,,,,[],[],,free non-kin,
19,33-Ar-l,33-Ar-l-NK9,NN,,,,,,,,,[],[],,free non-kin,
20,33-Ar-2,33-Ar-2-FM1,Panetbeueis,male,5,,Kephalon,33-Ar-2-d1,,,,[],[],son,family member,
21,33-Ar-2,33-Ar-2-d1,Tatybynchis,female,35,,Mares,,,,,[],['33-Ar-2-FM1'],self,family member,
22,33 Ox-1,33 Ox-1-d3,Tamenneus,female,,,NN,,,,,[],[],self,family member,
23,33 Ox-1,33 Ox-1-d2,Taos,female,,,Thoonis,,,,,[],[],self,family member,
24,33 Ox-1,33 Ox-1-d1,NN,female,,,Thoonis,,,,,[],[],self,family member,
25,33 Ox-1,33 Ox-1-FM1,Kronios,male,,,NN,—this,,,33 Ox-1-FM3,[],"['33 Ox-1-FM2', '33 Ox-1-FM4']",,family member,
26,33 Ox-1,33 Ox-1-FM2,NN,male,age lost,,33 Ox-1-FM1,,,,,[],[],,family member,
27,33 Ox-1,33 Ox-1-FM3,NN,female,age lost,,NN,NN,,,33 Ox-1-FM1,[],[],,family member,
28,33 Ox-1,33 Ox-1-FM4,NN,female,5,,33 Ox-1-FM1,NN,,,,[],[],,family member,
29,33 Ox 2,33 Ox 2-d1,Pausas,male,age lost,,Hephaistion,Herakleia,,,33 Ox 2-FM6,[],"['33 Ox 2-FM1', '33 Ox 2-FM2', '33 Ox 2-FM3', '33 Ox 2-FM4', '33 Ox 2-FM5']",self,family member,
30,33 Ox 2,33 Ox 2-FM1,Hephaistas,male,age lost,,33 Ox 2-d1,33 Ox 2-FM6,,,,[],[],son,family member,
31,33 Ox 2,33 Ox 2-FM2,Hermogenes,male,age lost,,33 Ox 2-d1,33 Ox 2-FM6,,,,[],[],son,family member,
32,33 Ox 2,33 Ox 2-FM3,Amois,male,age lost,,33 Ox 2-d1,33 Ox 2-FM6,,,,[],[],son,family member,
33,33 Ox 2,33 Ox 2-FM4,Ar...,male,age lost,,33 Ox 2-d1,33 Ox 2-FM6,,,,[],[],son,family member,
34,33 Ox 2,33 Ox 2-FM5,Hermogenes surnamed Horos,male,1,,33 Ox 2-d1,33 Ox 2-FM6,,,,[],[],son,family member,
35,33 Ox 2,33 Ox 2-FM6,Soerous,female,age lost,,Hermogenes,Ploutarche,,,33 Ox 2-d1,[],"['33 Ox 2-FM1', '33 Ox 2-FM2', '33 Ox 2-FM3', '33 Ox 2-FM4', '33 Ox 2-FM5']",wife,family member,
36,47 Ox 1,47 Ox 1-d1,Thermoutharion,female,,,Thoonis,,,,,[],[],self,family member,
37,47 Ox 1,47 Ox 1-FM1,,,,,,,,,,[],[],,family member,
38,47 Ox 1,47 Ox 1-FM2,Thermoutharion,,65,,,,,,,[],[],,family member,
39,61-Ar-l,61-Ar-l-d1,Kronion,male,52,mason,Haryotes,Thasos,,,61-Ar-l-FM4,[],"['61-Ar-l-FM1', '61-Ar-l-FM2', '61-Ar-l-FM3']",self,family member,
40,61-Ar-l,61-Ar-l-FM1,Kronion,male,3,,61-Ar-l-d1,Taorseus,,,,[],[],son,family member,
41,61-Ar-l,61-Ar-l-FM2,Patron,male,1,,61-Ar-l-d1,Taorseus,,,,[],[],son,family member,
42,61-Ar-l,61-Ar-l-FM3,Thensokeus,female,11,,61-Ar-l-d1,Taorseus,,,,[],[],daughter,family member,
43,61-Ar-l,61-Ar-l-FM4,Taorseus,female,30,,Patron,Tetaros,,,61-Ar-l-d1,[],[],wife,family member,
44,61 Ox-1,61 Ox-1-d1,Lucius,,,discharged solder,,,,,,[],[],self,family member,
45,75-Ar-l,75-Ar-l-d1,NN,male,48,,NN,Helene,,,,[],[],self,family member,
46,75-Ar-l,75-Ar-l-FM1,NN,female,30 (possibly not kin),,NN,,,,,[],[],,family member,
47,75 Ar-2,75 Ar-2-d1,Aphrodous,female,,,Chairas,,,,,[],[],self,family member,
48,75 Ar-2,75 Ar-2-FM1,Hermas,male,age lost,,NN,Hero,Hermas,NN,75 Ar-2-FM5,[],"['75 Ar-2-FM2', '75 Ar-2-FM3', '75 Ar-2-FM4']",,family member,
49,75 Ar-2,75 Ar-2-FM2,NN.,male,17,,75 Ar-2-FM1,75 Ar-2-FM5,,,,[],[],,family member,
50,75 Ar-2,75 Ar-2-FM3,Hera—,male,15,,75 Ar-2-FM1,75 Ar-2-FM5,,,,[],[],,family member,
51,75 Ar-2,75 Ar-2-FM4,NN,male,11,,75 Ar-2-FM1,75 Ar-2-FM5,,,,[],[],,family member,
52,75 Ar-2,75 Ar-2-FM5,Heraklous,female,age lost,,,,,,75 Ar-2-FM1,[],"['75 Ar-2-FM2', '75 Ar-2-FM3', '75 Ar-2-FM4']",,family member,
53,75-Ar-3,75-Ar-3-d1,Chairemon,male,,,M,,,,,[],[],self,family member,
54,75-Ar-3,75-Ar-3-FM1,?Aphrodisios,male,age lost,,Aphrodisios,Thermoutharion,,,,[],[],,family member,
55,75 Ox-1,75 Ox-1-d1,NN,male,age lost,,Sirion,,,,,[],[],self,family member,
56,75 Ox-1,75 Ox-1-d1,NN,male,62,,Sirion,,,,,[],[],self,family member,
57,75 Ox-1,75 Ox-1-FM1,Sirion,male,16,,NN,S—eus,,,,[],[],,family member,
58,75 Ox-1,75 Ox-1-FM2,Sirion,male,4,,NN,S—eus,,,,[],[],,family member,
59,75 Ox-1,75 Ox-1-FM3,NN,male or female,age lost,,NN,Sarallion,,Sirion,,[],[],,family member,
60,89 At 1,89 At 1-d1,Psais,male,,,Herakles,,,,,[],[],self,family member,
61,89-Ar-l,89-Ar-l-d1,Peteuris,male,30,public farmer,Horos,Herieus,Horos,Menches,89-Ar-l-FM1,"['89-Ar-l-FM2', '89-Ar-l-FM3']",[],self,family member,
62,89-Ar-l,89-Ar-l-FM1,Tapeine,female,25,,Apkois,,,,89-Ar-l-d1,[],[],wife,family member,
63,89-Ar-l,89-Ar-l-FM2,Horos,male,20,,Horos,Herieus,Horos,Menches,,['89-Ar-l-d1'],[],brother,family member,
64,89-Ar-l,89-Ar-l-FM3,Horion,male,7,,Horos,Herieus,Horos,Menches,,['89-Ar-l-d1'],[],brother,family member,
65,89-Hm-l,89-Hm-l-d1,Pascheis,male,age lost,,Kapais,Chenanoupis,Sambathios,Pascheis,,[],"['89-Hm-l-FM1', '89-Hm-l-FM2', '89-Hm-l-FM4', '89-Hm-l-FM5']",self,family member,
66,89-Hm-l,89-Hm-l-FM1,Harpaesis,male,age lost,lathe turner,89-Hm-l-d1,Taurous,,Tithoes,,[],[],son,family member,
67,89-Hm-l,89-Hm-l-FM2,Inarous,male,20,doctor,89-Hm-l-d1,Taurous,,Tithoes,,[],['89-Hm-l-FM3'],son,family member,
68,89-Hm-l,89-Hm-l-FM3,Tothes,male,1,,89-Hm-l-FM2,Tapsotis,,Diskas,,[],[],,family member,
69,89-Hm-l,89-Hm-l-FM4,Taseus,female,17,,89-Hm-l-d1,Taurous,,Tithoes,,[],[],daughter,family member,
70,89-Hm-l,89-Hm-l-FM5,Tanarous,female,14,,89-Hm-l-d1,Taurous,,Tithoes,,[],[],daughter,family member,
71,103 Ar 1,103 Ar 1-d1,NN,male,age lost,,NN,Megiste,,Horigenes,103 Ar 1-FM1,[],"['103 Ar 1-FM2', '103 Ar 1-FM3', '103 Ar 1-FM4']",self,family member,
72,103 Ar 1,103 Ar 1-FM1,Eudaimonis,female,26,,NN,NN,,,103 Ar 1-d1,[],"['103 Ar 1-FM2', '103 Ar 1-FM3', '103 Ar 1-FM4']",wife,family member,
73,103 Ar 1,103 Ar 1-FM2,NN [prob.,male,age lost,,103 Ar 1-d1,103 Ar 1-FM1,,,,[],[],son,family member,
74,103 Ar 1,103 Ar 1-FM3,Didymos,male,1,,103 Ar 1-d1,103 Ar 1-FM1,,,,[],[],son,family member,
75,103 Ar 1,103 Ar 1-FM4,Tasoucharion,female,8,,103 Ar 1-d1,103 Ar 1-FM1,,,,[],[],daughter,family member,
76,103 Ar 1,103 Ar 1-NK1,Ptolemaios,male,age lost,idiotes,Petheus,,,,103 Ar 1-NK2,[],['103 Ar 1-NK3'],,free non-kin,
77,103 Ar 1,103 Ar 1-NK2,Samb[ ],female,age lost,,,,,,103 Ar 1-NK1,[],['103 Ar 1-NK3'],,free non-kin,
78,103 Ar 1,103 Ar 1-NK3,Horos,male,age lost,,103 Ar 1-NK1,103 Ar 1-NK2,,,,[],[],,free non-kin,
79,103 Ar 1,103 Ar 1-NK4,—,possible male,18,idiotes,Onnophris,,,,,[],[],,free non-kin,
80,103 Ar 1,103 Ar 1-NK5,NN,possible male,age lost,,Ptolemaios,Helene,,Kastor,103 Ar 1-NK6,['103 Ar 1-NK6'],"['103 Ar 1-NK7', '103 Ar 1-NK8']",,free non-kin,
81,103 Ar 1,103 Ar 1-NK6,—arion,female,"35 (45 poss., but 35 better)",,,,,,103 Ar 1-NK5,['103 Ar 1-NK5'],"['103 Ar 1-NK7', '103 Ar 1-NK8']",,free non-kin,
82,103 Ar 1,103 Ar 1-NK7,NN,,age lost,,NN,103 Ar 1-NK6,,,,[],[],,free non-kin,
83,103 Ar 1,103 Ar 1-NK8,NN,,age lost,,NN,103 Ar 1-NK6,,,,[],[],,free non-kin,
84,103 Ar 1,103 Ar 1-NK9,NN,,"?34 (1st digit probable, 2nd certain)",,,,,,,[],[],,free non-kin,
85,103 Ar 1,103 Ar 1-S1,Isidora,,age lost,,,,,,,[],[],,slave,
86,103 Ar-2,103 Ar-2-d1,Vestinus,male,,,Herakleides,Taapis,Orseus,,,[],[],self,family member,
87,103 Ar 3,103 Ar 3-d1,Name lost,,,,,,,,,[],[],self,family member,
88,103 Ar 3,103 Ar 3-FM1,NN,male,46,idiotes,NN,Leontous,,,103 Ar 3-FM5,['103 Ar 3-FM5'],"['103 Ar 3-FM2', '103 Ar 3-FM3', '103 Ar 3-FM4', '103 Ar 3-FM6', '103 Ar 3-FM7', '103 Ar 3-FM8', '103 Ar 3-FM9']",,family member,
89,103 Ar 3,103 Ar 3-FM2,NN,male,16,,103 Ar 3-FM1,103 Ar 3-FM5,,,,[],[],,family member,
90,103 Ar 3,103 Ar 3-FM3,NN,male,10,,103 Ar 3-FM1,103 Ar 3-FM5,,,,[],[],,family member,
91,103 Ar 3,103 Ar 3-FM4,NN,male,3,,103 Ar 3-FM1,103 Ar 3-FM5,,,,[],[],,family member,
92,103 Ar 3,103 Ar 3-FM5,NN,female,43,,NN,Leontous,,,103 Ar 3-FM1,['103 Ar 3-FM1'],"['103 Ar 3-FM2', '103 Ar 3-FM3', '103 Ar 3-FM4', '103 Ar 3-FM6', '103 Ar 3-FM7', '103 Ar 3-FM8', '103 Ar 3-FM9']",,family member,
93,103 Ar 3,103 Ar 3-FM6,NN,female,20,,103 Ar 3-FM1,103 Ar 3-FM5,,,,[],[],,family member,
94,103 Ar 3,103 Ar 3-FM7,NN,female,14,,103 Ar 3-FM1,103 Ar 3-FM5,,,,[],[],,family member,
95,103 Ar 3,103 Ar 3-FM8,NN,female,7,,103 Ar 3-FM1,103 Ar 3-FM5,,,,[],[],,family member,
96,103 Ar 3,103 Ar 3-FM9,NN,female,[.]2,,103 Ar 3-FM1,103 Ar 3-FM5,,,,[],[],,family member,
97,103-Ar-4,103-Ar-4-d1,NN,male,,,Demetrios,,,,,[],[],self,family member,
98,103-Ar-4,103-Ar-4-FM1,NN,male,age lost,,Onesimos,,,,,[],[],,family member,
99,103-Ar 5,103-Ar 5-d1,Name lost,,,,,,,,,[],[],self,family member,
100,103-Ar 5,103-Ar 5-FM1,Leontas,male,,,Chairemon,Thermoutharion,,,103-Ar 5-FM2,['103-Ar 5-FM2'],['103-Ar 5-FM3'],,family member,
101,103-Ar 5,103-Ar 5-FM2,Thaisas,female,18,,Chairemon,Thermoutharion,,,103-Ar 5-FM1,['103-Ar 5-FM1'],['103-Ar 5-FM3'],,family member,
102,103-Ar 5,103-Ar 5-FM3,Theogeiton,male,age lost,,103-Ar 5-FM1,103-Ar 5-FM2,,,,[],[],,family member,
103,103-Ar 6,103-Ar 6-d1,NN,female,,,Iesous,Ta—,,,,[],[],self,family member,
104,103-Ar 6,103-Ar 6-FM1,NN,male,35,,archos,Marous,,,,[],[],,family member,
105,103-Ar 6,103-Ar 6-FM2,NN,,29,,,,,,,[],[],,family member,
106,103-Ar-7,103-Ar-7-FM1,Athenarion (sic),female,age lost,,Isidoros,Ptolema,Asklepiades,NN alias Sarapion,103-Ar-7-FM2,[],"['103-Ar-7-FM3', '103-Ar-7-FM4', '103-Ar-7-FM3', '103-Ar-7-FM4']",self,family member,
107,103-Ar-7,103-Ar-7-FM2,NN,male,[56],,Heliodoros,Herakleia,Euboulos,,103-Ar-7-FM1,[],"['103-Ar-7-FM3', '103-Ar-7-FM4']",husband,family member,
108,103-Ar-7,103-Ar-7-FM3,Heliodoros,male,8,,103-Ar-7-FM2,103-Ar-7-FM1,,,,[],[],son,family member,
109,103-Ar-7,103-Ar-7-FM4,Isidoros,male,1,,103-Ar-7-FM2,103-Ar-7-FM1,,,,[],[],son,family member,
110,103-Ar-8,103-Ar-8-d1,Peteuris,male,44,public farmer,Horos,Herieus,Horos,Menches,,"['103-Ar-8-FM1', '103-Ar-8-FM2']",[],self,family member,
111,103-Ar-8,103-Ar-8-FM1,Horos,male,34,,Horos,Herieus,Horos,Menches,,['103-Ar-8-d1'],[],brother,family member,
112,103-Ar-8,103-Ar-8-FM2,Horion,male,21,,Horos,Herieus,Horos,Menches,103-Ar-8-FM3,['103-Ar-8-d1'],[],brother,family member,
113,103-Ar-8,103-Ar-8-FM3,Thenatymis,female,25,,Chariton,Tapetosiris,,,103-Ar-8-FM2,[],[],,family member,
114,103-Ar 9,103-Ar 9-d1,Terpos,female,,,Mines,Tapetheus,Harpagathos,,,[],"['103-Ar 9-FM1', '103-Ar 9-FM2', '103-Ar 9-FM3', '103-Ar 9-FM4']",self,family member,
115,103-Ar 9,103-Ar 9-FM1,Onnophris,male,5,,Phanomgeus,103-Ar 9-d1,Onnophris,,,[],[],son,family member,
116,103-Ar 9,103-Ar 9-FM2,Petesouchos,male,4,,Phanomgeus,103-Ar 9-d1,Onnophris,,,[],[],son,family member,
117,103-Ar 9,103-Ar 9-FM3,Phanomgeus,male,1,,Phanomgeus,103-Ar 9-d1,Onnophris,,,[],[],son,family member,
118,103-Ar 9,103-Ar 9-FM4,Terpos,female,35,,Mines,103-Ar 9-d1,Harpagathos,,,[],[],daughter,family member,
119,103 Ar-10,103 Ar-10-d1,Ptollous with kyrios NN,male,,,Akousilaos,,,,,[],[],self,family member,
120,103-Ar-ll,103-Ar-ll-d1,Anchorimphis,male,43,workman,Anchorimphis,Tamarkis,Areios,Panesneus,103-Ar-ll-FM1,[],['103-Ar-ll-FM2'],self,family member,
121,103-Ar-ll,103-Ar-ll-FM1,Heraklous,female,25,,Peneus,,,,103-Ar-ll-d1,[],['103-Ar-ll-FM2'],wife,family member,
122,103-Ar-ll,103-Ar-ll-FM2,Anchorimphis,male,6,,103-Ar-ll-d1,103-Ar-ll-FM1,,,,[],[],son,family member,
123,103-Ar 12,103-Ar 12-d1,Orsenouphis,male,20,idiotes,Harphaesis,Tapontos,Harphaesis,,,"['103-Ar 12-FM1', '103-Ar 12-FM2']",[],self,family member,
124,103-Ar 12,103-Ar 12-FM1,Tapontos,female,14,,Harphaesis,Tapontos,Harphaesis,,,['103-Ar 12-d1'],[],sister,family member,
125,103-Ar 12,103-Ar 12-FM2,Soumenis,female,8,,Harphaesis,Tapontos,Harphaesis,,,['103-Ar 12-d1'],[],sister,family member,
126,103-Ar 13,103-Ar 13-d1,Didymos,male,,,Herakleides,,,,,[],[],self,family member,
127,103-Ar-14,103-Ar-14-d1,Heron alias Theogiton,male,,,Herod,,Philadelphos,,,[],[],self,family member,
128,103-Ar-14,103-Ar-14-FM1,Chonsis,male,age not given,,Horos,,,,,[],[],,family member,
129,117 Ap 1,117 Ap 1-d1,Hartbos,male,age lost,,Pachoumis,,,,,[],[],self,family member,
130,117 Ap 1,117 Ap 1-FM1,NN,male or female,age lost,,Tazbes,,,,,[],[],,family member,
131,117 Ap 1,117 Ap 1-FM2,NN,,29,,,,,,,[],[],,family member,
132,117 Ap 2,117 Ap 2-d1,—oeris,male,,,Psais,,,,,[],[],self,family member,
133,117-Ap-3,117-Ap-3-d1,Orsenouphis,male,age lost,,NN,Senmersis,,,117-Ap-3-FM1,[],[],self,family member,
134,117-Ap-3,117-Ap-3-FM1,NN,female,29,,NN,Tazbes,,,117-Ap-3-d1,[],[],wife,family member,
135,117-Ap-4,117-Ap-4-d1,NN,,age lost,farmer,,,,,,[],"['117-Ap-4-FM1', '117-Ap-4-FM2', '117-Ap-4-FM2', '117-Ap-4-FM2']",self,family member,
136,117-Ap-4,117-Ap-4-FM1,—on,male,age lost,,117-Ap-4-d1,Senpachoumis,,,,[],[],son,family member,
137,117-Ap-4,117-Ap-4-FM2,NN,male or female,age lost,,117-Ap-4-d1,Senpachnoumis],,,,[],[],son or daughter,family member,
138,117-Ap-4,117-Ap-4-FM3,NN,,age lost,,,,,,,[],[],,family member,
139,117-Ap 5,117-Ap 5-d1,Hartbos,male,65,,NN,,,,117-Ap 5-FM4,[],"['117-Ap 5-FM1', '117-Ap 5-FM2', '117-Ap 5-FM3', '117-Ap 5-FM5', '117-Ap 5-FM6']",self,family member,
140,117-Ap 5,117-Ap 5-FM1,Hartbos,male,age lost,,117-Ap 5-d1,117-Ap 5-FM4,,,117-Ap 5-FM7,"['117-Ap 5-FM2', '117-Ap 5-FM3']",[],son,family member,
141,117-Ap 5,117-Ap 5-FM2,Pachoumis,male,age lost,,117-Ap 5-d1,117-Ap 5-FM4,,,,['117-Ap 5-FM1'],[],son,family member,
142,117-Ap 5,117-Ap 5-FM3,Bekis,male,2,,117-Ap 5-d1,117-Ap 5-FM4,,,,['117-Ap 5-FM1'],[],son,family member,
143,117-Ap 5,117-Ap 5-FM4,Tapeeis,female,age lost,,Pachopsais,,,,117-Ap 5-d1,[],"['117-Ap 5-FM1', '117-Ap 5-FM2', '117-Ap 5-FM3', '117-Ap 5-FM5', '117-Ap 5-FM6']",wife,family member,
144,117-Ap 5,117-Ap 5-FM5,Senorsenouphis,female,20+,,117-Ap 5-d1,117-Ap 5-FM4,,,,['117-Ap 5-FM6'],[],daughter,family member,
145,117-Ap 5,117-Ap 5-FM6,Senosiris,female,16,,117-Ap 5-d1,117-Ap 5-FM4,,,,['117-Ap 5-FM5'],[],daughter,family member,
146,117-Ap 5,117-Ap 5-FM7,Senrophis,female,20,,Orsenouphis,,,,117-Ap 5-FM1,[],[],,family member,
147,117-Ap-6,117-Ap-6-d1,[Miusis (declarant),male,59,farmer,NN,,,,117-Ap-6-FM3,[],"['117-Ap-6-FM1', '117-Ap-6-FM4', '117-Ap-6-FM5']",self,family member,
148,117-Ap-6,117-Ap-6-FM1,Pachoumis,male,29,farmer,117-Ap-6-d1,Senpachompsais,,Panechates,,[],"['117-Ap-6-FM2', '117-Ap-6-FM6']",son,family member,
149,117-Ap-6,117-Ap-6-FM2,Pachoumis younger,male,1,,117-Ap-6-FM1,117-Ap-6-FM6,,Hermaios,,[],[],,family member,
150,117-Ap-6,117-Ap-6-FM3,Senpachompsais,female,53,,Panechates,,,,117-Ap-6-d1,[],"['117-Ap-6-FM4', '117-Ap-6-FM5']",wife,family member,
151,117-Ap-6,117-Ap-6-FM4,Senosiris,female,24,,117-Ap-6-d1,117-Ap-6-FM3,,,,['117-Ap-6-FM5'],[],daughter,family member,
152,117-Ap-6,117-Ap-6-FM5,Senartbos,female,18,,117-Ap-6-d1,117-Ap-6-FM3,,,,['117-Ap-6-FM4'],[],daughter,family member,
153,117-Ap-6,117-Ap-6-FM6,Thatres,female,18,,117-Ap-6-FM1,,,,,[],['117-Ap-6-FM2'],,family member,
154,117-Ap-6,117-Ap-6-FM7,Senpachoumis born to Pachoumis [no.2],,age lost,,Pachoumis,,,,,[],[],,family member,
155,117 Ap 7,117 Ap 7-d1,Harpokration,male,70,scribe,Dioskoros,Senorsenouphis,Harmais,Psenanouphis,117 Ap 7-FM2,[],"['117 Ap 7-FM1', '117 Ap 7-FM3']",self,family member,
156,117 Ap 7,117 Ap 7-FM1,Dioskoros,male,17,doctor,117 Ap 7-d1,117 Ap 7-FM2,,,,[],[],son,family member,
157,117 Ap 7,117 Ap 7-FM2,Senpachoumis,female,39,,Anompis,,,,117 Ap 7-d1,[],"['117 Ap 7-FM1', '117 Ap 7-FM3']",wife,family member,
158,117 Ap 7,117 Ap 7-FM3,Tazbes younger,female,15,,117 Ap 7-d1,117 Ap 7-FM2,,,,[],[],daughter,family member,
159,117-Ap-8,117-Ap-8-d1,Name lost,,,,,,,,,[],[],self,family member,
160,117-Ap-8,117-Ap-8-FM1,NN,female,39,,Orsenouphis,,,,,[],[],,family member,
161,117-Ap-8,117-Ap-8-FM2,Senpsenchosis,female,18,,phis,,,,,[],['117-Ap-8-FM3?'],,family member,
162,117-Ap-8,117-Ap-8-FM3,Senpachoumis younger,female,2,,,117-Ap-8-FM2?,,,,[],[],,family member,
163,117-Ap-8,117-Ap-8-NK1,Tatriphis,female,36,,,,,,,[],[],,free non-kin,
164,117-Ap-8,117-Ap-8-NK2,Spatala,female,35,,,,,,,[],[],,free non-kin,
165,117-Ap-8,117-Ap-8-S1,Trontpaisis,,3,,,,,,,[],[],,slave,Senorsenouphis
166,117 Ap 9,117 Ap 9-d1,Horos,male,age lost,,Pachomos,Tateathyris,Pachompsais,,,[],['117 Ap 9-FM1'],self,family member,
167,117 Ap 9,117 Ap 9-FM1,Pachomos,male,age lost,,117 Ap 9-d1,,,,,[],[],son,family member,
168,117 Ap 9,117 Ap 9-FM2,Senpatokam[,,age lost,,,,,,,[],[],,family member,
169,117-Ar 1,117-Ar 1-d1,Philippiaina,female,,,Zoilos,,Apollonios,,,[],[],self,family member,
170,117-Ar 1,117-Ar 1-FM1,Zois,female,53,,Herakleides,,Sokrates,,,[],"['117-Ar 1-FM2', '117-Ar 1-FM3', '117-Ar 1-FM4']",,family member,
171,117-Ar 1,117-Ar 1-FM2,Sokrates,male,32,,Dioskoros,117-Ar 1-FM1,,,117-Ar 1-FM4,['117-Ar 1-FM4'],[],,family member,
172,117-Ar 1,117-Ar 1-FM3,Aphrodous,female,33,,Dioskoros,117-Ar 1-FM1,,,,[],[],,family member,
173,117-Ar 1,117-Ar 1-FM4,Aphrodous,female,28,,Dioskoros,117-Ar 1-FM1,,,117-Ar 1-FM2,['117-Ar 1-FM2'],[],,family member,
174,117-Ar 1,117-Ar 1-FM5,Isarous,,70,,,,,,,[],[],,family member,
175,117-Ar-2,117-Ar-2-d1,Name lost,,,,,,,,,[],[],self,family member,
176,117-Ar-2,117-Ar-2-FM1,Heron,male,32,idiotes,Diodoros,Thaisarion,,,,['117-Ar-2-FM2'],[],,family member,
177,117-Ar-2,117-Ar-2-FM2,NN,male,31 (?),,Diodoros,Thaisarion,,,117-Ar-2-FM3,['117-Ar-2-FM1'],"['117-Ar-2-FM4', '117-Ar-2-FM5', '117-Ar-2-FM6']",,family member,
178,117-Ar-2,117-Ar-2-FM3,Thaisas,female,28,,NN,NN,,,117-Ar-2-FM2,[],"['117-Ar-2-FM4', '117-Ar-2-FM5', '117-Ar-2-FM6']",,family member,
179,117-Ar-2,117-Ar-2-FM4,Dionysios  NN [no.2],male,2,,117-Ar-2-FM2,117-Ar-2-FM3,,,,[],[],,family member,
180,117-Ar-2,117-Ar-2-FM5,NN  NN [no.2],female,13,,117-Ar-2-FM2,117-Ar-2-FM3,,,,[],[],,family member,
181,117-Ar-2,117-Ar-2-FM6,Isis  NN [no.2],female,13,,117-Ar-2-FM2,117-Ar-2-FM3,,,,[],[],,family member,
182,117 Ar-3,117 Ar-3-d1,Theon,,age lost,,,,,,117 Ar-3-FM1,[],[],self,family member,
183,117 Ar-3,117 Ar-3-FM1,Laberia,female,32,,Pasion,Alexandra,Pasion,of Pasion,117 Ar-3-d1,[],[],,family member,
184,117 Ar-3,117 Ar-3-NK1,NN,,57,,,,,,117 Ar-3-NK3,[],[],,free non-kin,
185,117 Ar-3,117 Ar-3-NK2,Pasion,male,1,,Dioskoros,Alexous,,,,[],[],,free non-kin,
186,117 Ar-3,117 Ar-3-NK3,Alexous,female,26,,Hermas,Tasoucharion,Hermas,Syros,117 Ar-3-NK1,[],[],,free non-kin,
187,117 Ar-3,117 Ar-3-NK4,Alexous,female,8,,Dioskoros,Alexous,,,,[],[],,free non-kin,
188,117 Ar-3,117 Ar-3-NK5,Taareotis,female,6,,Dioskoros,Alexous,,,,[],[],,free non-kin,
189,117 Ar-3,117 Ar-3-S1,Dioskoros,,29,,,,,,,[],[],,slave,Laberia d. Pasion and of Horaiane her sister (equal shares)
190,117 Ar-3,117 Ar-3-S2,"Dioskoros aXKoq (""another"")",,1,,,,,,,[],[],,slave,Laberia d. Pasion and of Horaiane her sister (equal shares)
191,117 Ar-3,117 Ar-3-S3,Isidora,,49,,,,,,,[],[],,slave,Laberia d. Pasion and of Horaiane her sister (equal shares)
